case_id;line_id;from;to;time
613;10;Согласование офера в компании;Готов к оформлению;210.0437581661419
613;11;Готов к оформлению;Оформление;17.26466325319403
613;12;Оформление;Оформлен;1.599928831487898
614;1;Новый;Рассмотрение рекрутером;323.6914311021121
614;2;Рассмотрение рекрутером;Резерв;2.291622244821595
614;3;Резерв;Не выходит на связь;4837.05731909985
614;4;Не выходит на связь;Готов к переводу;170.4273242314753
614;5;Готов к переводу;Отклонен;19.23196935647577
615;1;Новый;Рассмотрение рекрутером;112.3881604065276
615;2;Рассмотрение рекрутером;Готов к переводу;1.057831147316557
615;3;Готов к переводу;Отклонен;119.8184270310727
616;1;Новый;Рассмотрение заказчиком;391.8663143739796
616;2;Рассмотрение заказчиком;Интервью;122.5641894214458
616;3;Интервью;Заполнение анкеты;1.209877101432348
616;4;Заполнение анкеты;Проверка;282.3682608929669
616;5;Проверка;Решение о найме;420.2836893054343
616;6;Решение о найме;Согласование офера в компании;24.73756293498566
616;7;Согласование офера в компании;Готов к оформлению;46.2621021563557
616;8;Готов к оформлению;Оформление;93.72517881093015
616;9;Оформление;Оформлен;4.620614604493217
617;1;Новый;Рассмотрение рекрутером;238.9561838865474
617;2;Рассмотрение рекрутером;Резерв;1.225316329210525
617;3;Резерв;Отклонен;3482.528402254016
618;1;Новый;Рассмотрение заказчиком;175.022401871932
618;2;Рассмотрение заказчиком;Оценка кандидата;129.3657938959121
618;3;Оценка кандидата;Отклонен;494.9828318891525
619;1;Новый;Рассмотрение заказчиком;359.1748219631842
619;2;Рассмотрение заказчиком;Интервью;395.4994548202546
619;3;Интервью;Интервью;0.8800707403154738
619;4;Интервью;Интервью;1.330526001402946
