case_id,line_id,from,to,time,start_time,end_time
582,2,Рассмотрение заказчиком,Оценка кандидата,478.0393382388361,2024-01-10 16:00:10.857650,2024-01-30 14:02:32.857650
582,3,Оценка кандидата,Отклонен,703.0935296730934,2024-01-30 14:02:32.857650,2024-02-28 21:08:08.857650
583,1,Новый,Рассмотрение заказчиком,456.723863606366,2024-01-01 00:05:27.582207,2024-01-20 00:48:52.582207
583,2,Рассмотрение заказчиком,Оценка кандидата,576.496413151189,2024-01-20 00:48:52.582207,2024-02-13 01:18:39.582207
583,3,Оценка кандидата,Отклонен,461.4668638877821,2024-02-13 01:18:39.582207,2024-03-03 06:46:40.582207
584,1,Новый,Рассмотрение рекрутером,488.722169325975,2024-01-01 00:02:49.982936,2024-01-21 08:46:08.982936
584,2,Рассмотрение рекрутером,Не выходит на связь,2.782175377716799,2024-01-21 08:46:08.982936,2024-01-21 11:33:04.982936
584,3,Не выходит на связь,Самоотказ,505.59666585959,2024-01-21 11:33:04.982936,2024-02-11 13:08:52.982936
584,4,Самоотказ,Отклонен,204.8317472675342,2024-02-11 13:08:52.982936,2024-02-20 01:58:46.982936
585,1,Новый,Рассмотрение заказчиком,153.1153871140675,2024-01-01 00:02:49.540062,2024-01-07 09:09:44.540062
585,2,Рассмотрение заказчиком,Интервью,30.74708692525149,2024-01-07 09:09:44.540062,2024-01-08 15:54:33.540062
585,3,Интервью,Планирование интервью,1.851019506428341,2024-01-08 15:54:33.540062,2024-01-08 17:45:37.540062
585,4,Планирование интервью,Интервью,19.21079935260303,2024-01-08 17:45:37.540062,2024-01-09 12:58:16.540062
585,5,Интервью,Интервью,1.463005576753189,2024-01-09 12:58:16.540062,2024-01-09 14:26:03.540062
585,6,Интервью,Планирование интервью,1.235334325393,2024-01-09 14:26:03.540062,2024-01-09 15:40:10.540062
585,7,Планирование интервью,Интервью,604.7878951686284,2024-01-09 15:40:10.540062,2024-02-03 20:27:26.540062
585,8,Интервью,Интервью,0.5105035813224488,2024-02-03 20:27:26.540062,2024-02-03 20:58:04.540062
585,9,Интервью,Интервью,1.337920708387198,2024-02-03 20:58:04.540062,2024-02-03 22:18:21.540062
585,10,Интервью,Интервью,1.064452960566234,2024-02-03 22:18:21.540062,2024-02-03 23:22:13.540062
585,11,Интервью,Интервью,0.8446868918929178,2024-02-03 23:22:13.540062,2024-02-04 00:12:54.540062
585,12,Интервью,Интервью,1.761947720901559,2024-02-04 00:12:54.540062,2024-02-04 01:58:37.540062
585,13,Интервью,Интервью,1.106850340315588,2024-02-04 01:58:37.540062,2024-02-04 03:05:01.540062
585,14,Интервью,Планирование интервью,1.001445083551614,2024-02-04 03:05:01.540062,2024-02-04 04:05:07.540062
585,15,Планирование интервью,Интервью,201.6864757236374,2024-02-04 04:05:07.540062,2024-02-12 13:46:18.540062
585,16,Интервью,Заполнение анкеты,1.201233432036513,2024-02-12 13:46:18.540062,2024-02-12 14:58:22.540062
585,17,Заполнение анкеты,Проверка,179.858430155938,2024-02-12 14:58:22.540062,2024-02-20 02:49:53.540062
585,18,Проверка,Решение о найме,559.9173657657884,2024-02-20 02:49:53.540062,2024-03-14 10:44:55.540062
585,19,Решение о найме,Согласование офера в компании,78.69433513806098,2024-03-14 10:44:55.540062,2024-03-17 17:26:35.540062
585,20,Согласование офера в компании,Готов к оформлению,35.68457355222534,2024-03-17 17:26:35.540062,2024-03-19 05:07:39.540062
585,21,Готов к оформлению,Оформление,33.98731428016036,2024-03-19 05:07:39.540062,2024-03-20 15:06:54.540062
585,22,Оформление,Оформлен,4.573766164974774,2024-03-20 15:06:54.540062,2024-03-20 19:41:19.540062
586,1,Новый,Рассмотрение рекрутером,20.45506161223014,2024-01-01 00:01:11.399830,2024-01-01 20:28:29.399830
586,2,Рассмотрение рекрутером,Отклонен,1.427173262960096,2024-01-01 20:28:29.399830,2024-01-01 21:54:07.399830
587,1,Новый,Рассмотрение рекрутером,32.00557870995576,2024-01-01 00:05:34.191822,2024-01-02 08:05:54.191822
587,2,Рассмотрение рекрутером,Оценка кандидата,2.360503126025983,2024-01-02 08:05:54.191822,2024-01-02 10:27:31.191822
587,3,Оценка кандидата,Отклонен,672.3307922809206,2024-01-02 10:27:31.191822,2024-01-30 10:47:22.191822
588,1,Новый,Рассмотрение заказчиком,660.8746265805996,2024-01-01 00:05:54.257541,2024-01-28 12:58:22.257541
588,2,Рассмотрение заказчиком,Планирование интервью,13.82911684968399,2024-01-28 12:58:22.257541,2024-01-29 02:48:07.257541
588,3,Планирование интервью,Интервью,641.2727630834157,2024-01-29 02:48:07.257541,2024-02-24 20:04:29.257541
588,4,Интервью,Интервью,1.553258023838573,2024-02-24 20:04:29.257541,2024-02-24 21:37:41.257541
588,5,Интервью,Заполнение анкеты,1.254496857936638,2024-02-24 21:37:41.257541,2024-02-24 22:52:57.257541
588,6,Заполнение анкеты,Проверка,206.1042389772006,2024-02-24 22:52:57.257541,2024-03-04 12:59:12.257541
588,7,Проверка,Решение о найме,484.442877751627,2024-03-04 12:59:12.257541,2024-03-24 17:25:46.257541
588,8,Решение о найме,Согласование офера в компании,102.013423802444,2024-03-24 17:25:46.257541,2024-03-28 23:26:35.257541
588,9,Согласование офера в компании,Готов к оформлению,182.1132973906928,2024-03-28 23:26:35.257541,2024-04-05 13:33:23.257541
588,10,Готов к оформлению,Оформление,105.9915633691447,2024-04-05 13:33:23.257541,2024-04-09 23:32:52.257541
588,11,Оформление,Оформлен,6.337183957267101,2024-04-09 23:32:52.257541,2024-04-10 05:53:06.257541
589,1,Новый,Рассмотрение заказчиком,177.0247536474772,2024-01-01 00:05:37.919666,2024-01-08 09:07:06.919666
589,2,Рассмотрение заказчиком,Отклонен,163.6582691639569,2024-01-08 09:07:06.919666,2024-01-15 04:46:35.919666
590,1,Новый,Рассмотрение заказчиком,333.2917860604928,2024-01-01 00:05:34.871076,2024-01-14 21:23:04.871076
590,2,Рассмотрение заказчиком,Планирование интервью,98.19554559565688,2024-01-14 21:23:04.871076,2024-01-18 23:34:48.871076
590,3,Планирование интервью,Интервью,33.24196274910565,2024-01-18 23:34:48.871076,2024-01-20 08:49:19.871076
590,4,Интервью,Интервью,1.812187364684766,2024-01-20 08:49:19.871076,2024-01-20 10:38:03.871076
590,5,Интервью,Интервью,0.5057085265329058,2024-01-20 10:38:03.871076,2024-01-20 11:08:23.871076
590,6,Интервью,Планирование интервью,1.916534051744629,2024-01-20 11:08:23.871076,2024-01-20 13:03:23.871076
590,7,Планирование интервью,Отклонен,348.0385427925568,2024-01-20 13:03:23.871076,2024-02-04 01:05:42.871076
591,1,Новый,Рассмотрение рекрутером,143.9352028198868,2024-01-01 00:00:55.920838,2024-01-06 23:57:01.920838
591,2,Рассмотрение рекрутером,Готов к переводу,3.515240051657952,2024-01-06 23:57:01.920838,2024-01-07 03:27:56.920838
591,3,Готов к переводу,Оформлен,259.0012056346308,2024-01-07 03:27:56.920838,2024-01-17 22:28:00.920838
592,1,Новый,Рассмотрение рекрутером,99.6472675751706,2024-01-01 00:03:55.750786,2024-01-05 03:42:45.750786
592,2,Рассмотрение рекрутером,Готов к переводу,1.78393361400067,2024-01-05 03:42:45.750786,2024-01-05 05:29:47.750786
592,3,Готов к переводу,Отклонен,141.7776849288661,2024-01-05 05:29:47.750786,2024-01-11 03:16:26.750786
593,1,Новый,Рассмотрение рекрутером,366.0815192870441,2024-01-01 00:05:06.596547,2024-01-16 06:09:59.596547
593,2,Рассмотрение рекрутером,Оценка кандидата,2.883158076133484,2024-01-16 06:09:59.596547,2024-01-16 09:02:58.596547
593,3,Оценка кандидата,Отклонен,39.19454731335001,2024-01-16 09:02:58.596547,2024-01-18 00:14:39.596547
594,1,Новый,Рассмотрение заказчиком,509.4459870864954,2024-01-01 00:04:54.455215,2024-01-22 05:31:39.455215
594,2,Рассмотрение заказчиком,Оценка кандидата,454.9196645694327,2024-01-22 05:31:39.455215,2024-02-10 04:26:50.455215
594,3,Оценка кандидата,Отклонен,264.8182641300479,2024-02-10 04:26:50.455215,2024-02-21 05:15:56.455215
595,1,Новый,Рассмотрение заказчиком,496.0997230583489,2024-01-01 00:04:59.623947,2024-01-21 16:10:58.623947
595,2,Рассмотрение заказчиком,Планирование интервью,513.1280966548306,2024-01-21 16:10:58.623947,2024-02-12 01:18:39.623947
595,3,Планирование интервью,Интервью,349.4793837448062,2024-02-12 01:18:39.623947,2024-02-26 14:47:24.623947
595,4,Интервью,Планирование интервью,0.6473732818811514,2024-02-26 14:47:24.623947,2024-02-26 15:26:15.623947
595,5,Планирование интервью,Интервью,116.6461658146318,2024-02-26 15:26:15.623947,2024-03-02 12:05:01.623947
595,6,Интервью,Интервью,1.180204388312894,2024-03-02 12:05:01.623947,2024-03-02 13:15:50.623947
595,7,Интервью,Интервью,1.2386477071002,2024-03-02 13:15:50.623947,2024-03-02 14:30:09.623947
595,8,Интервью,Интервью,1.476127132701571,2024-03-02 14:30:09.623947,2024-03-02 15:58:43.623947
595,9,Интервью,Интервью,1.167623252011607,2024-03-02 15:58:43.623947,2024-03-02 17:08:47.623947
595,10,Интервью,Заполнение анкеты,1.573468208931722,2024-03-02 17:08:47.623947,2024-03-02 18:43:11.623947
595,11,Заполнение анкеты,Проверка,210.5890371193878,2024-03-02 18:43:11.623947,2024-03-11 13:18:32.623947
595,12,Проверка,Решение о найме,592.5936211436479,2024-03-11 13:18:32.623947,2024-04-05 05:54:09.623947
595,13,Решение о найме,Согласование офера в компании,166.8329350762862,2024-04-05 05:54:09.623947,2024-04-12 04:44:07.623947
595,14,Согласование офера в компании,Готов к оформлению,162.5560106232238,2024-04-12 04:44:07.623947,2024-04-18 23:17:29.623947
595,15,Готов к оформлению,Оформление,141.1923852126575,2024-04-18 23:17:29.623947,2024-04-24 20:29:01.623947
595,16,Оформление,Оформлен,4.399614659244204,2024-04-24 20:29:01.623947,2024-04-25 00:53:00.623947
596,1,Новый,Рассмотрение заказчиком,584.4730623326244,2024-01-01 00:04:50.047763,2024-01-25 08:33:13.047763
596,2,Рассмотрение заказчиком,Оценка кандидата,199.6424990313246,2024-01-25 08:33:13.047763,2024-02-02 16:11:46.047763
596,3,Оценка кандидата,Отклонен,590.1337360504434,2024-02-02 16:11:46.047763,2024-02-27 06:19:47.047763
597,1,Новый,Рассмотрение рекрутером,720.0534186228783,2024-01-01 00:04:21.972099,2024-01-31 00:07:33.972099
597,2,Рассмотрение рекрутером,Рассмотрение заказчиком,1.412070926923006,2024-01-31 00:07:33.972099,2024-01-31 01:32:16.972099
597,3,Рассмотрение заказчиком,Оценка кандидата,460.6322385105821,2024-01-31 01:32:16.972099,2024-02-19 06:10:12.972099
597,4,Оценка кандидата,Отклонен,580.9111926958299,2024-02-19 06:10:12.972099,2024-03-14 11:04:53.972099
598,1,Новый,Рассмотрение заказчиком,544.9471356726924,2024-01-01 00:05:46.173489,2024-01-23 17:02:35.173489
598,2,Рассмотрение заказчиком,Интервью,641.205909032391,2024-01-23 17:02:35.173489,2024-02-19 10:14:56.173489
598,3,Интервью,Интервью,1.974006235820051,2024-02-19 10:14:56.173489,2024-02-19 12:13:23.173489
598,4,Интервью,Интервью,1.999805057370113,2024-02-19 12:13:23.173489,2024-02-19 14:13:22.173489
598,5,Интервью,Планирование интервью,0.603737844444107,2024-02-19 14:13:22.173489,2024-02-19 14:49:36.173489
